2022-02-07 153903
TX1 = 758000000.0 TX1 = 783000000.0 RX1 = 730500000.0 RX2 = 725500000.0
Rx_Gain = 151.4

TX1 OFF, TX2 OFF
Time                          RxTemp              A_RX1               A_RX2               B_RX1               B_RX2               
2022-02-07 15:46:10           30                  -82.25              -84.01              -72.25              -75.08              
2022-02-07 15:46:11           30                  -82.24              -84.01              -72.24              -75.08              
2022-02-07 15:46:11           30                  -82.25              -84.01              -72.25              -75.08              
2022-02-07 15:46:12           30                  -82.25              -84.02              -72.25              -75.08              
2022-02-07 15:46:12           30                  -82.25              -84.02              -72.24              -75.08              
2022-02-07 15:46:13           30                  -82.25              -84.02              -72.24              -75.08              
2022-02-07 15:46:13           30                  -82.25              -84.02              -72.25              -75.08              
2022-02-07 15:46:14           30                  -82.23              -84.01              -72.24              -75.08              
2022-02-07 15:46:14           30                  -82.23              -84.0               -72.25              -75.08              
2022-02-07 15:46:15           30                  -82.23              -83.99              -72.25              -75.08              
2022-02-07 15:46:15           30                  -82.23              -84.0               -72.25              -75.09              
2022-02-07 15:46:16           30                  -82.23              -84.0               -72.25              -75.09              
2022-02-07 15:46:16           30                  -82.22              -83.99              -72.25              -75.08              
2022-02-07 15:46:17           30                  -82.25              -84.0               -72.25              -75.09              
2022-02-07 15:46:17           30.5                -82.22              -83.99              -72.25              -75.09              
2022-02-07 15:46:18           30.5                -82.21              -83.98              -72.23              -75.07              
2022-02-07 15:46:19           30                  -82.2               -83.98              -72.24              -75.07              
2022-02-07 15:46:19           30.5                -82.21              -83.98              -72.23              -75.07              
2022-02-07 15:46:20           30.5                -82.19              -83.97              -72.23              -75.07              
2022-02-07 15:46:20           30.5                -82.19              -83.96              -72.23              -75.06              
2022-02-07 15:46:21           30.5                -82.19              -83.97              -72.23              -75.07              
2022-02-07 15:46:21           30.5                -82.18              -83.96              -72.23              -75.07              
2022-02-07 15:46:22           30.5                -82.19              -83.96              -72.23              -75.07              
2022-02-07 15:46:22           30.5                -82.19              -83.96              -72.23              -75.07              
2022-02-07 15:46:23           30.5                -82.18              -83.95              -72.23              -75.07              
2022-02-07 15:46:24           30.5                -82.22              -83.98              -72.23              -75.07              
2022-02-07 15:46:24           30.5                -82.21              -83.96              -72.23              -75.06              
2022-02-07 15:46:25           30.5                -82.22              -83.97              -72.23              -75.07              
2022-02-07 15:46:25           30.5                -82.22              -83.97              -72.23              -75.07              
2022-02-07 15:46:26           30.5                -82.21              -83.97              -72.23              -75.06              
2022-02-07 15:46:27           30.5                -82.21              -83.96              -72.23              -75.07              
2022-02-07 15:46:27           30.5                -82.22              -83.97              -72.23              -75.07              
2022-02-07 15:46:28           30.5                -82.23              -83.98              -72.23              -75.07              
2022-02-07 15:46:28           30.5                -82.23              -83.98              -72.23              -75.06              
2022-02-07 15:46:29           30.5                -82.23              -83.98              -72.24              -75.07              
2022-02-07 15:46:29           30.5                -82.24              -83.97              -72.24              -75.07              
2022-02-07 15:46:30           30.5                -82.25              -83.99              -72.23              -75.07              
2022-02-07 15:46:31           30.5                -82.25              -83.99              -72.23              -75.07              
2022-02-07 15:46:31           30.5                -82.24              -83.98              -72.24              -75.07              
2022-02-07 15:46:32           30.5                -82.23              -83.98              -72.24              -75.07              
2022-02-07 15:46:32           30.5                -82.24              -83.97              -72.24              -75.07              
2022-02-07 15:46:33           30.5                -82.25              -83.98              -72.23              -75.06              
2022-02-07 15:46:33           30.5                -82.25              -83.98              -72.23              -75.07              
2022-02-07 15:46:34           30.5                -82.26              -83.99              -72.23              -75.07              
2022-02-07 15:46:35           30.5                -82.26              -83.99              -72.23              -75.06              
2022-02-07 15:46:35           30.5                -82.3               -84.01              -72.24              -75.07              
2022-02-07 15:46:36           30.5                -82.27              -83.99              -72.23              -75.07              
2022-02-07 15:46:36           30.5                -82.28              -84.0               -72.24              -75.07              
2022-02-07 15:46:37           30.5                -82.29              -84.0               -72.24              -75.07              
2022-02-07 15:46:37           30.5                -82.3               -84.01              -72.24              -75.07              
2022-02-07 15:46:38           30.5                -82.28              -84.0               -72.24              -75.07              
2022-02-07 15:46:38           30.5                -82.28              -84.0               -72.24              -75.07              
2022-02-07 15:46:39           30.5                -82.28              -84.0               -72.23              -75.07              
2022-02-07 15:46:40           30.5                -82.29              -84.0               -72.24              -75.07              
2022-02-07 15:46:40           30.5                -82.27              -83.98              -72.24              -75.07              
2022-02-07 15:46:41           30.5                -82.28              -84.0               -72.24              -75.07              
2022-02-07 15:46:41           30.5                -82.29              -84.0               -72.23              -75.07              
2022-02-07 15:46:42           30.5                -82.28              -84.0               -72.24              -75.07              
2022-02-07 15:46:42           30.5                -82.29              -84.0               -72.23              -75.07              
2022-02-07 15:46:43           30.5                -82.28              -83.99              -72.24              -75.07              
2022-02-07 15:46:43           30.5                -82.28              -84.0               -72.24              -75.07              
2022-02-07 15:46:44           30.5                -82.28              -83.99              -72.24              -75.07              
2022-02-07 15:46:44           30.5                -82.27              -83.99              -72.24              -75.07              
2022-02-07 15:46:45           30.5                -82.29              -84.0               -72.24              -75.08              
2022-02-07 15:46:46           30.5                -82.28              -83.99              -72.24              -75.07              
2022-02-07 15:46:46           30.5                -82.28              -83.98              -72.24              -75.07              
2022-02-07 15:46:47           30.5                -82.29              -83.99              -72.24              -75.07              
2022-02-07 15:46:47           30.5                -82.28              -83.98              -72.24              -75.07              
2022-02-07 15:46:48           30.5                -82.26              -83.97              -72.24              -75.07              
2022-02-07 15:46:48           30.5                -82.28              -83.98              -72.24              -75.07              
2022-02-07 15:46:49           30.5                -82.28              -83.98              -72.24              -75.07              
2022-02-07 15:46:49           30.5                -82.27              -83.98              -72.24              -75.07              
2022-02-07 15:46:50           30.5                -82.26              -83.98              -72.24              -75.07              
2022-02-07 15:46:51           30.5                -82.28              -83.98              -72.24              -75.07              
2022-02-07 15:46:51           30.5                -82.28              -83.98              -72.24              -75.07              
2022-02-07 15:46:52           30.5                -82.27              -83.97              -72.24              -75.07              
2022-02-07 15:46:52           30.5                -82.29              -83.98              -72.24              -75.07              
2022-02-07 15:46:53           30.5                -82.29              -83.98              -72.24              -75.07              
2022-02-07 15:46:54           30.5                -82.29              -83.98              -72.24              -75.07              
2022-02-07 15:46:54           30.5                -82.28              -83.98              -72.24              -75.07              
2022-02-07 15:46:55           30.5                -82.28              -83.99              -72.24              -75.07              
2022-02-07 15:46:55           30.5                -82.28              -83.98              -72.24              -75.07              
2022-02-07 15:46:56           30.5                -82.27              -83.97              -72.24              -75.07              
2022-02-07 15:46:56           30.5                -82.26              -83.97              -72.24              -75.07              
2022-02-07 15:46:57           30.5                -82.27              -83.98              -72.24              -75.07              
2022-02-07 15:46:57           30.5                -82.26              -83.96              -72.24              -75.07              
2022-02-07 15:46:58           30.5                -82.28              -83.98              -72.24              -75.07              
2022-02-07 15:46:59           30.5                -82.26              -83.98              -72.24              -75.07              
2022-02-07 15:46:59           30.5                -82.27              -83.97              -72.24              -75.07              
2022-02-07 15:47:00           30.5                -82.26              -83.98              -72.24              -75.07              
2022-02-07 15:47:00           30.5                -82.28              -83.99              -72.24              -75.07              
2022-02-07 15:47:01           30.5                -82.28              -83.98              -72.24              -75.07              
2022-02-07 15:47:01           30.5                -82.27              -83.97              -72.24              -75.07              
2022-02-07 15:47:02           30.5                -82.27              -83.97              -72.24              -75.07              
2022-02-07 15:47:03           30.5                -82.26              -83.97              -72.24              -75.07              
2022-02-07 15:47:03           30.5                -82.26              -83.95              -72.24              -75.07              
2022-02-07 15:47:04           30.5                -82.28              -83.96              -72.24              -75.07              
2022-02-07 15:47:04           30.5                -82.29              -83.97              -72.24              -75.07              
2022-02-07 15:47:05           30.5                -82.28              -83.97              -72.24              -75.07              
2022-02-07 15:47:05           30.5                -82.24              -83.95              -72.23              -75.06              
2022-02-07 15:47:06           30.5                -82.29              -83.97              -72.24              -75.07              
2022-02-07 15:47:06           30.5                -82.29              -83.98              -72.24              -75.07              
2022-02-07 15:47:07           30.5                -82.29              -83.97              -72.24              -75.07              
2022-02-07 15:47:07           30.5                -82.29              -83.98              -72.24              -75.07              
2022-02-07 15:47:08           30.5                -82.28              -83.97              -72.24              -75.07              
2022-02-07 15:47:09           30.5                -82.29              -83.98              -72.24              -75.08              
2022-02-07 15:47:09           30.5                -82.28              -83.97              -72.24              -75.07              
2022-02-07 15:47:10           30.5                -82.28              -83.97              -72.24              -75.07              
2022-02-07 15:47:10           30.5                -82.27              -83.96              -72.23              -75.07              
2022-02-07 15:47:11           30.5                -82.29              -83.98              -72.24              -75.07              
2022-02-07 15:47:12           30.5                -82.28              -83.97              -72.24              -75.07              
2022-02-07 15:47:12           30.5                -82.28              -83.98              -72.24              -75.07              
2022-02-07 15:47:13           30.5                -82.28              -83.97              -72.24              -75.07              
2022-02-07 15:47:13           30.5                -82.27              -83.96              -72.24              -75.07              
2022-02-07 15:47:14           30.5                -82.27              -83.97              -72.24              -75.07              
2022-02-07 15:47:14           30.5                -82.26              -83.96              -72.24              -75.07              
2022-02-07 15:47:15           30.5                -82.27              -83.97              -72.24              -75.07              
2022-02-07 15:47:16           30.5                -82.26              -83.97              -72.24              -75.07              
2022-02-07 15:47:16           30.5                -82.26              -83.95              -72.24              -75.07              
2022-02-07 15:47:17           30.5                -82.27              -83.97              -72.24              -75.07              
2022-02-07 15:47:17           30.5                -82.28              -83.97              -72.24              -75.07              
2022-02-07 15:47:18           30.5                -82.29              -83.97              -72.24              -75.07              
2022-02-07 15:47:18           30.5                -82.28              -83.97              -72.24              -75.07              
2022-02-07 15:47:19           30.5                -82.29              -83.98              -72.25              -75.08              
2022-02-07 15:47:19           30.5                -82.27              -83.96              -72.24              -75.07              
2022-02-07 15:47:20           30.5                -82.26              -83.95              -72.25              -75.07              
2022-02-07 15:47:21           30.5                -82.21              -83.92              -72.23              -75.06              
2022-02-07 15:47:21           30.5                -82.26              -83.96              -72.24              -75.07              
2022-02-07 15:47:22           30.5                -82.26              -83.96              -72.24              -75.07              
2022-02-07 15:47:22           30.5                -82.27              -83.97              -72.24              -75.07              
2022-02-07 15:47:23           30.5                -82.29              -83.98              -72.24              -75.08              
2022-02-07 15:47:23           30.5                -82.27              -83.96              -72.24              -75.07              
2022-02-07 15:47:24           30.5                -82.27              -83.97              -72.25              -75.08              
2022-02-07 15:47:25           30.5                -82.27              -83.97              -72.25              -75.08              
2022-02-07 15:47:25           30.5                -82.26              -83.95              -72.24              -75.07              
2022-02-07 15:47:26           30.5                -82.25              -83.95              -72.24              -75.07              
2022-02-07 15:47:26           30.5                -82.28              -83.97              -72.25              -75.07              
2022-02-07 15:47:27           30.5                -82.29              -83.97              -72.25              -75.07              
2022-02-07 15:47:27           30.5                -82.28              -83.97              -72.25              -75.08              
2022-02-07 15:47:28           30.5                -82.29              -83.98              -72.25              -75.07              
2022-02-07 15:47:28           30.5                -82.28              -83.97              -72.24              -75.07              
2022-02-07 15:47:29           30.5                -82.28              -83.97              -72.25              -75.08              
2022-02-07 15:47:29           30.5                -82.29              -83.97              -72.25              -75.08              
2022-02-07 15:47:30           30.5                -82.28              -83.97              -72.24              -75.07              
2022-02-07 15:47:31           30.5                -82.29              -83.98              -72.25              -75.08              
2022-02-07 15:47:31           30.5                -82.28              -83.97              -72.24              -75.07              
2022-02-07 15:47:32           30.5                -82.28              -83.97              -72.25              -75.08              
2022-02-07 15:47:32           30.5                -82.28              -83.97              -72.25              -75.08              
2022-02-07 15:47:33           30.5                -82.28              -83.97              -72.24              -75.07              
2022-02-07 15:47:34           30.5                -82.26              -83.95              -72.24              -75.07              
2022-02-07 15:47:34           30.5                -82.29              -83.97              -72.24              -75.07              
2022-02-07 15:47:35           30.5                -82.3               -83.99              -72.24              -75.07              
2022-02-07 15:47:35           30.5                -82.3               -83.98              -72.24              -75.07              
2022-02-07 15:47:36           30.5                -82.3               -83.98              -72.24              -75.07              
2022-02-07 15:47:36           30.5                -82.31              -83.99              -72.25              -75.08              
2022-02-07 15:47:37           30.5                -82.31              -84.0               -72.25              -75.07              
2022-02-07 15:47:37           30.5                -82.28              -83.97              -72.24              -75.07              
2022-02-07 15:47:38           30.5                -82.31              -83.99              -72.24              -75.07              
2022-02-07 15:47:38           30.5                -82.3               -83.99              -72.25              -75.08              
2022-02-07 15:47:39           30.5                -82.31              -84.0               -72.24              -75.07              
2022-02-07 15:47:40           30.5                -82.31              -83.99              -72.24              -75.07              
2022-02-07 15:47:40           30.5                -82.31              -83.98              -72.24              -75.07              
2022-02-07 15:47:41           30.5                -82.32              -83.99              -72.24              -75.08              
2022-02-07 15:47:42           30.5                -82.31              -83.98              -72.24              -75.07              
2022-02-07 15:47:42           30.5                -82.31              -83.99              -72.24              -75.07              
2022-02-07 15:47:43           30.5                -82.31              -83.99              -72.24              -75.06              
2022-02-07 15:47:43           30.5                -82.33              -84.0               -72.24              -75.06              
2022-02-07 15:47:44           30.5                -82.32              -84.0               -72.24              -75.07              
2022-02-07 15:47:44           30.5                -82.32              -83.99              -72.24              -75.06              
2022-02-07 15:47:45           30.5                -82.31              -83.99              -72.24              -75.07              
2022-02-07 15:47:46           30.5                -82.29              -83.97              -72.23              -75.06              
2022-02-07 15:47:46           30.5                -82.3               -83.98              -72.24              -75.07              
2022-02-07 15:47:47           30.5                -82.31              -83.99              -72.24              -75.06              
2022-02-07 15:47:47           30.5                -82.3               -83.98              -72.24              -75.06              
2022-02-07 15:47:48           30.5                -82.3               -83.98              -72.24              -75.07              
2022-02-07 15:47:48           30.5                -82.32              -83.99              -72.24              -75.07              
2022-02-07 15:47:49           30.5                -82.32              -83.99              -72.24              -75.07              
2022-02-07 15:47:49           30.5                -82.31              -83.99              -72.24              -75.07              
2022-02-07 15:47:50           30.5                -82.3               -83.99              -72.24              -75.07              
2022-02-07 15:47:51           30.5                -82.28              -83.97              -72.23              -75.06              
2022-02-07 15:47:51           30.5                -82.29              -83.98              -72.24              -75.07              
2022-02-07 15:47:52           30.5                -82.3               -83.98              -72.24              -75.07              
2022-02-07 15:47:52           30.5                -82.31              -84.0               -72.24              -75.07              
2022-02-07 15:47:53           30.5                -82.29              -83.98              -72.24              -75.07              
2022-02-07 15:47:54           30.5                -82.28              -83.98              -72.24              -75.07              
2022-02-07 15:47:54           30.5                -82.27              -83.97              -72.24              -75.07              
2022-02-07 15:47:55           30.5                -82.27              -83.97              -72.24              -75.07              

A_RX1_AVE           A_RX2_AVE           B_RX1_AVE           B_RX2_AVE           
-82.25443181818181  -84.01869318181818  -72.25785984848484  -75.09018939393938  


A_Rx1_AVE FAIL
A_Rx2_AVE FAIL
B_Rx1_AVE FAIL
B_Rx2_AVE FAIL
A_Rx1_PEAK FAIL
A_Rx2_PEAK FAIL
B_Rx1_PEAK FAIL
B_Rx2_PEAK FAIL
